Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:9.65
