Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:41.99
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:60.51
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:63.33
