Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:4.53
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:7.72
