Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:5.72
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:25.43
