Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.33
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.33
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.12
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.23
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.23
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.23
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.23
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.23
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.31
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.40
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:51.94
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.09
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.09
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.09
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.09
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.09
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.09
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.09
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.17
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.25
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.25
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.25
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.25
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.25
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.25
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.25
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.25
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.43
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:52.62
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
Device: 0 | Name: b'NVIDIA A100-SXM4-80GB' | Mem used:34.15
