Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:35.77
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:52.82
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:26.23
