Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:4.91
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:18.85
