Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.04
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.04
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.09
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
Device: 0 | Name: b'NVIDIA A100-SXM4-40GB' | Mem used:39.10
