Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:5.27
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.06
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.06
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.06
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.06
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.06
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.06
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.06
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:10.07
